datetime;consommation;thermique;nucleaire;eolien;solaire;hydraulique;pompage;bioenergies;ech_physiques
2016-04-14;131071.0;8.0;0.0;11902.0;555.0;2262.0;-465.0;1653.0;115142.0
2016-04-15;128918.0;7.0;0.0;21039.0;1252.0;1665.0;-400.0;1594.0;103759.0
2016-04-16;111648.0;13.0;0.0;5008.0;1433.0;1571.0;-395.0;1660.0;102344.0
2016-04-17;112054.0;9.0;0.0;2936.0;1543.0;1899.0;-481.0;1436.0;104692.0
2016-04-18;135183.0;5.0;0.0;868.0;2028.0;2486.0;-516.0;1347.0;128952.0
2016-04-19;130557.0;12.0;0.0;11453.0;2213.0;3018.0;-406.0;1342.0;112916.0
2016-04-20;126209.0;29.0;0.0;19399.0;1197.0;3209.0;-84.0;1355.0;101101.0
2016-04-21;123442.0;114.0;0.0;3427.0;838.0;3472.0;-276.0;1383.0;114490.0
2016-04-22;118704.0;26.0;0.0;2608.0;1165.0;3799.0;-354.0;1341.0;110110.0
2016-04-23;106933.0;16.0;0.0;8056.0;1011.0;3964.0;-260.0;1446.0;92713.0
2016-04-24;110428.0;12.0;0.0;6920.0;1217.0;4011.0;-212.0;1488.0;96985.0
2016-04-25;139102.0;49.0;0.0;7561.0;1002.0;3093.0;-46.0;1420.0;126012.0
2016-04-26;139889.0;872.0;0.0;10193.0;1373.0;2911.0;-88.0;1431.0;123179.0
2016-04-27;146249.0;19.0;0.0;4343.0;1275.0;2594.0;-102.0;1477.0;136625.0
2016-04-28;145370.0;16.0;0.0;4360.0;1435.0;2226.0;-159.0;1480.0;136002.0
2016-04-29;140801.0;143.0;0.0;8953.0;1140.0;1709.0;-198.0;1506.0;127541.0
2016-04-30;119574.0;2.0;0.0;10767.0;2111.0;1718.0;-434.0;1537.0;103868.0
2016-05-01;107184.0;2.0;0.0;2407.0;1709.0;1578.0;-422.0;1711.0;100192.0
2016-05-02;121432.0;12.0;0.0;7266.0;1105.0;2075.0;-521.0;1692.0;109789.0
2016-05-03;121469.0;17.0;0.0;2594.0;2074.0;2540.0;-271.0;1668.0;112844.0
2016-05-04;116529.0;37.0;0.0;5265.0;2269.0;3475.0;-327.0;1683.0;104132.0
2016-05-05;91787.0;21.0;0.0;7560.0;2151.0;4010.0;-189.0;1742.0;76495.0
2016-05-06;98351.0;27.0;0.0;5135.0;1552.0;4938.0;-132.0;1672.0;85167.0
2016-05-07;89455.0;33.0;0.0;8527.0;1297.0;4808.0;-44.0;1769.0;73075.0
2016-05-08;82015.0;871.0;0.0;10543.0;1162.0;5182.0;-47.0;1871.0;62444.0
2016-05-09;102930.0;10.0;0.0;9215.0;1119.0;5172.0;-98.0;1743.0;85778.0
2016-05-10;105751.0;35.0;0.0;602.0;1307.0;4648.0;-131.0;1687.0;97615.0
2016-05-11;105907.0;26.0;0.0;662.0;1123.0;4187.0;-199.0;1731.0;98371.0
2016-05-12;108831.0;42.0;0.0;744.0;679.0;3236.0;-242.0;1695.0;102685.0
2016-05-13;108854.0;42.0;0.0;2404.0;751.0;2278.0;-257.0;1657.0;101986.0
2016-05-14;92025.0;32.0;0.0;6460.0;1529.0;2032.0;-611.0;1801.0;80786.0
2016-05-15;83900.0;21.0;0.0;1204.0;1996.0;1729.0;-586.0;1829.0;77705.0
2016-05-16;85349.0;20.0;0.0;592.0;1364.0;1882.0;-633.0;1855.0;80267.0
2016-05-17;107223.0;25.0;0.0;1457.0;1125.0;1562.0;-294.0;1821.0;101526.0
2016-05-18;109912.0;23.0;0.0;16482.0;1380.0;1762.0;-195.0;1762.0;88690.0
2016-05-19;110950.0;16.0;0.0;6814.0;1305.0;2248.0;-261.0;1735.0;99082.0
2016-05-20;107677.0;26.0;0.0;7226.0;1299.0;2574.0;-323.0;1615.0;95260.0
2016-05-21;90851.0;24.0;0.0;9534.0;1302.0;3801.0;-361.0;1802.0;74753.0
2016-05-22;83978.0;25.0;0.0;4984.0;1063.0;4053.0;-335.0;1800.0;72394.0
2016-05-23;105167.0;22.0;0.0;5707.0;1827.0;4118.0;-342.0;1743.0;92110.0
2016-05-24;106971.0;30.0;0.0;7668.0;2022.0;4106.0;-343.0;1703.0;91793.0
2016-05-25;105806.0;72.0;0.0;8326.0;1856.0;3924.0;-313.0;1718.0;90228.0
2016-05-26;104947.0;29.0;0.0;2108.0;1511.0;3377.0;-153.0;1785.0;96305.0
2016-05-27;103343.0;27.0;0.0;1135.0;1817.0;2984.0;-208.0;1818.0;95773.0
2016-05-28;85993.0;40.0;0.0;2650.0;1923.0;2727.0;-414.0;1811.0;77267.0
2016-05-29;78138.0;37.0;0.0;3489.0;1346.0;2310.0;-506.0;1861.0;69601.0
2016-05-30;98556.0;28.0;0.0;6951.0;1950.0;2064.0;-522.0;1832.0;86264.0
2016-05-31;103636.0;267.0;0.0;15473.0;1884.0;1855.0;-268.0;1808.0;82609.0
2016-06-01;105438.0;48.0;0.0;8440.0;671.0;2544.0;-532.0;1793.0;92463.0
2016-06-02;106733.0;33.0;0.0;6256.0;901.0;3048.0;-301.0;1819.0;94978.0
2016-06-03;105341.0;33.0;0.0;2515.0;854.0;3649.0;-332.0;1751.0;96879.0
2016-06-04;88453.0;42.0;0.0;588.0;1195.0;4095.0;-183.0;1670.0;81062.0
2016-06-05;79549.0;40.0;0.0;673.0;1719.0;4691.0;-170.0;1536.0;71077.0
2016-06-06;100871.0;41.0;0.0;1220.0;1414.0;4929.0;-165.0;1411.0;92034.0
2016-06-07;102708.0;50.0;0.0;788.0;1762.0;4906.0;-224.0;1293.0;94154.0
2016-06-08;102499.0;63.0;0.0;2009.0;2053.0;4519.0;-174.0;1355.0;92681.0
2016-06-09;103258.0;48.0;0.0;1862.0;1842.0;4262.0;-228.0;1419.0;94069.0
2016-06-10;101949.0;85.0;0.0;2143.0;750.0;3657.0;-368.0;1375.0;94313.0
2016-06-11;84812.0;48.0;0.0;3645.0;966.0;2794.0;-429.0;964.0;76835.0
2016-06-12;77394.0;48.0;0.0;7405.0;1062.0;2225.0;-498.0;1021.0;66143.0
2016-06-13;99500.0;53.0;0.0;6271.0;878.0;1178.0;-205.0;945.0;90389.0
2016-06-14;102509.0;1212.0;0.0;7452.0;1222.0;961.0;-132.0;928.0;90867.0
2016-06-15;103176.0;48.0;0.0;2608.0;1626.0;1108.0;-174.0;934.0;97031.0
2016-06-16;103343.0;949.0;0.0;1616.0;1655.0;1517.0;-314.0;1013.0;96912.0
2016-06-17;101070.0;48.0;0.0;4225.0;1492.0;1920.0;-455.0;1138.0;92713.0
2016-06-18;84796.0;48.0;0.0;3785.0;1355.0;2560.0;-448.0;1164.0;76346.0
2016-06-19;77639.0;48.0;0.0;2984.0;1060.0;2874.0;-364.0;1303.0;69746.0
2016-06-20;102299.0;213.0;0.0;15055.0;520.0;3197.0;-324.0;1492.0;82150.0
2016-06-21;104793.0;45.0;0.0;2716.0;1008.0;3468.0;-274.0;1513.0;96317.0
2016-06-22;104598.0;38.0;0.0;2100.0;1299.0;3766.0;-383.0;1479.0;96299.0
2016-06-23;104058.0;30.0;0.0;2371.0;792.0;3493.0;-119.0;1541.0;95953.0
2016-06-24;100879.0;22.0;0.0;2414.0;1584.0;3705.0;-268.0;1727.0;91686.0
2016-06-25;83990.0;38.0;0.0;3872.0;1730.0;3791.0;-325.0;1787.0;73116.0
2016-06-26;76748.0;36.0;0.0;3563.0;1502.0;3405.0;-430.0;1871.0;66798.0
2016-06-27;99007.0;43.0;0.0;3401.0;1242.0;2644.0;-258.0;1654.0;90285.0
2016-06-28;101920.0;32.0;0.0;6416.0;1442.0;2251.0;-262.0;1752.0;90289.0
2016-06-29;102968.0;21.0;0.0;9316.0;978.0;2385.0;-502.0;1713.0;89060.0
2016-06-30;104111.0;111.0;0.0;8975.0;771.0;2498.0;-496.0;1927.0;90317.0
2016-07-01;102287.0;22.0;0.0;10625.0;1014.0;2606.0;-487.0;2009.0;86494.0
2016-07-02;84722.0;33.0;0.0;8069.0;1636.0;3128.0;-341.0;2056.0;70152.0
2016-07-03;78393.0;38.0;0.0;8402.0;1140.0;3801.0;-344.0;2076.0;63297.0
2016-07-04;100276.0;38.0;0.0;1085.0;1049.0;4148.0;-236.0;2007.0;92199.0
2016-07-05;103032.0;20.0;0.0;2548.0;1646.0;4424.0;-130.0;2030.0;92483.0
2016-07-06;102656.0;23.0;0.0;1600.0;2234.0;4622.0;-225.0;2016.0;92385.0
2016-07-07;103543.0;420.0;0.0;1503.0;2217.0;4399.0;-222.0;2002.0;93227.0
2016-07-08;101965.0;24.0;0.0;2357.0;1723.0;4188.0;-199.0;1973.0;91880.0
2016-07-09;85860.0;6.0;0.0;5437.0;1458.0;3838.0;-348.0;2035.0;73423.0
2016-07-10;77618.0;17.0;0.0;11011.0;1108.0;3218.0;-408.0;2087.0;60573.0
2016-07-11;99340.0;16.0;0.0;10135.0;1552.0;2478.0;-428.0;2006.0;83569.0
2016-07-12;103246.0;33.0;0.0;3816.0;1539.0;1850.0;-476.0;1929.0;94548.0
2016-07-13;102437.0;10.0;0.0;6602.0;1767.0;1181.0;-254.0;1872.0;91244.0
2016-07-14;82881.0;14.0;0.0;4666.0;1928.0;1281.0;-446.0;2048.0;73380.0
2016-07-15;93583.0;11.0;0.0;1481.0;2230.0;1383.0;-456.0;1995.0;86927.0
2016-07-16;84739.0;20.0;0.0;2111.0;2173.0;1695.0;-481.0;1915.0;77299.0
2016-07-17;76808.0;28.0;0.0;4499.0;2185.0;2107.0;-467.0;1958.0;66500.0
2016-07-18;100823.0;125.0;0.0;6500.0;2166.0;2863.0;-422.0;1769.0;87827.0
2016-07-19;105935.0;37.0;0.0;7618.0;1996.0;3486.0;-389.0;1667.0;91522.0
2016-07-20;104808.0;147.0;0.0;4648.0;1626.0;3922.0;-313.0;1700.0;93081.0
2016-07-21;103025.0;18.0;0.0;635.0;1525.0;4268.0;-202.0;1837.0;94931.0
2016-07-22;101367.0;17.0;0.0;1140.0;1773.0;4548.0;-200.0;1787.0;92296.0
2016-07-23;84764.0;19.0;0.0;1490.0;1629.0;4590.0;-214.0;1918.0;75331.0
2016-07-24;77010.0;29.0;0.0;1052.0;1548.0;4498.0;-197.0;1886.0;68201.0
2016-07-25;97450.0;21.0;0.0;1952.0;1639.0;3674.0;-287.0;1767.0;88677.0
2016-07-26;100119.0;16.0;0.0;1077.0;1151.0;3490.0;-398.0;1747.0;93032.0
2016-07-27;101691.0;27.0;0.0;4043.0;910.0;2961.0;-476.0;1705.0;92503.0
2016-07-28;102120.0;9.0;0.0;5340.0;969.0;2434.0;-482.0;1800.0;92038.0
2016-07-29;99043.0;20.0;0.0;4371.0;1126.0;2189.0;-504.0;1871.0;89955.0
2016-07-30;83825.0;26.0;0.0;918.0;996.0;2260.0;-493.0;1892.0;78225.0
2016-07-31;75675.0;22.0;0.0;3152.0;1846.0;2678.0;-447.0;2048.0;66375.0
2016-08-01;93138.0;6.0;0.0;5935.0;1547.0;3390.0;-365.0;1971.0;80642.0
2016-08-02;97676.0;7.0;0.0;18870.0;955.0;3873.0;-269.0;1754.0;72472.0
2016-08-03;98101.0;6.0;0.0;12173.0;819.0;4250.0;-194.0;1925.0;79112.0
2016-08-04;96561.0;12.0;0.0;3896.0;1306.0;4455.0;-128.0;1960.0;85045.0
2016-08-05;94993.0;16.0;0.0;2699.0;1747.0;4368.0;-159.0;1940.0;84372.0
2016-08-06;83202.0;15.0;0.0;1318.0;1534.0;4341.0;-214.0;1883.0;74325.0
2016-08-07;76465.0;21.0;0.0;2945.0;1678.0;4180.0;-262.0;1882.0;66020.0
2016-08-08;92258.0;14.0;0.0;3243.0;1194.0;3532.0;-361.0;1859.0;82770.0
2016-08-09;94399.0;16.0;0.0;7225.0;1971.0;2877.0;-442.0;1866.0;80886.0
2016-08-10;94831.0;13.0;0.0;5609.0;1615.0;2074.0;-429.0;1807.0;84132.0
2016-08-11;95830.0;14.0;0.0;2966.0;2013.0;1358.0;-341.0;1908.0;87894.0
2016-08-12;95348.0;18.0;0.0;1775.0;2108.0;953.0;-360.0;1944.0;88912.0
2016-08-13;84448.0;24.0;0.0;2569.0;2098.0;919.0;-369.0;1946.0;77254.0
2016-08-14;75913.0;25.0;0.0;5574.0;2035.0;1229.0;-442.0;1926.0;65566.0
2016-08-15;78453.0;31.0;0.0;6164.0;2093.0;1762.0;-516.0;1971.0;66949.0
2016-08-16;96630.0;51.0;0.0;4321.0;2064.0;2566.0;-420.0;1886.0;86184.0
2016-08-17;98613.0;66.0;0.0;2423.0;1249.0;3231.0;-377.0;1854.0;90184.0
2016-08-18;98435.0;45.0;0.0;3956.0;997.0;3815.0;-288.0;1872.0;88053.0
2016-08-19;98039.0;49.0;0.0;13305.0;1097.0;4272.0;-178.0;1867.0;77637.0
2016-08-20;84346.0;38.0;0.0;17837.0;1760.0;4568.0;-152.0;1923.0;58381.0
2016-08-21;76070.0;44.0;0.0;7965.0;1595.0;4574.0;-115.0;1890.0;60138.0
2016-08-22;96766.0;43.0;0.0;2541.0;2043.0;4332.0;-60.0;1848.0;86036.0
2016-08-23;102364.0;46.0;0.0;5686.0;2015.0;4181.0;-137.0;1771.0;88813.0
2016-08-24;102386.0;69.0;0.0;3821.0;1265.0;3845.0;-329.0;1781.0;91948.0
2016-08-25;103687.0;84.0;0.0;1831.0;1503.0;3009.0;-468.0;1788.0;95955.0
2016-08-26;101432.0;38.0;0.0;6264.0;1750.0;2249.0;-505.0;1728.0;89915.0
2016-08-27;85879.0;44.0;0.0;5945.0;1685.0;1764.0;-493.0;1889.0;75063.0
2016-08-28;77453.0;46.0;0.0;12732.0;1182.0;1804.0;-542.0;1937.0;60301.0
2016-08-29;98844.0;51.0;0.0;3287.0;1531.0;2357.0;-466.0;1421.0;90676.0
2016-08-30;103304.0;52.0;0.0;1392.0;1760.0;3170.0;-420.0;1404.0;95950.0
2016-08-31;103307.0;48.0;0.0;1575.0;1814.0;3800.0;-332.0;1832.0;94590.0
2016-09-01;103639.0;48.0;0.0;1119.0;1711.0;4126.0;-227.0;1952.0;94917.0
2016-09-02;101988.0;48.0;0.0;1645.0;1423.0;4266.0;-139.0;1948.0;92807.0
2016-09-03;85305.0;48.0;0.0;5055.0;1629.0;4398.0;-183.0;1979.0;72394.0
2016-09-04;78574.0;48.0;0.0;5206.0;664.0;4250.0;-219.0;1930.0;66706.0
2016-09-05;101647.0;48.0;0.0;4216.0;962.0;3347.0;-104.0;1876.0;91306.0
2016-09-06;105279.0;53.0;0.0;1498.0;1585.0;3149.0;-167.0;1839.0;97333.0
2016-09-07;104705.0;955.0;0.0;5367.0;1726.0;2861.0;-352.0;1810.0;92353.0
2016-09-08;102767.0;45.0;0.0;8223.0;1701.0;1895.0;-211.0;1831.0;89290.0
2016-09-09;102116.0;239.0;0.0;9761.0;1434.0;1313.0;-273.0;1811.0;87835.0
2016-09-10;86470.0;45.0;0.0;12746.0;766.0;720.0;-207.0;1744.0;70663.0
2016-09-11;77229.0;40.0;0.0;2010.0;1397.0;502.0;-169.0;1818.0;71633.0
2016-09-12;100990.0;57.0;0.0;5187.0;1058.0;605.0;-162.0;1804.0;92443.0
2016-09-13;104972.0;53.0;0.0;4259.0;933.0;1158.0;-264.0;1703.0;97124.0
2016-09-14;103837.0;39.0;0.0;10117.0;1422.0;1898.0;-279.0;1777.0;88867.0
2016-09-15;104906.0;43.0;0.0;1557.0;678.0;3240.0;-244.0;1812.0;97843.0
2016-09-16;102635.0;34.0;0.0;14397.0;1006.0;3832.0;-127.0;1809.0;81692.0
2016-09-17;85544.0;35.0;0.0;7787.0;1238.0;4456.0;-49.0;1841.0;70244.0
2016-09-18;78389.0;37.0;0.0;3996.0;932.0;4785.0;-48.0;1839.0;66870.0
2016-09-19;100465.0;52.0;0.0;763.0;878.0;4866.0;-50.0;1765.0;92214.0
2016-09-20;104206.0;882.0;0.0;842.0;1119.0;4679.0;-99.0;1702.0;95090.0
2016-09-21;103935.0;37.0;0.0;2020.0;1280.0;4373.0;-163.0;1782.0;94616.0
2016-09-22;104530.0;46.0;0.0;961.0;1118.0;3915.0;-257.0;1786.0;96977.0
2016-09-23;102716.0;37.0;0.0;2290.0;1442.0;2958.0;-388.0;1788.0;94598.0
2016-09-24;86449.0;42.0;0.0;15349.0;1184.0;1995.0;-531.0;1774.0;66648.0
2016-09-25;77819.0;43.0;0.0;7039.0;1416.0;1651.0;-547.0;1790.0;66447.0
2016-09-26;100060.0;36.0;0.0;4478.0;1129.0;1643.0;-561.0;1739.0;91596.0
2016-09-27;105692.0;61.0;0.0;4149.0;456.0;2036.0;-518.0;1732.0;97775.0
2016-09-28;104602.0;46.0;0.0;1717.0;1409.0;2876.0;-356.0;1923.0;96992.0
2016-09-29;105246.0;46.0;0.0;5752.0;630.0;3046.0;-184.0;1948.0;94006.0
2016-09-30;103257.0;37.0;0.0;1686.0;970.0;3687.0;-230.0;1934.0;95179.0
2016-10-01;87213.0;46.0;0.0;8963.0;1609.0;3801.0;-223.0;1948.0;71087.0
2016-10-02;80717.0;47.0;0.0;3360.0;1663.0;4099.0;-214.0;1945.0;69827.0
2016-10-03;102486.0;50.0;0.0;7261.0;1925.0;3917.0;-122.0;1893.0;87584.0
2016-10-04;106846.0;183.0;0.0;13186.0;1446.0;3748.0;-272.0;1851.0;86715.0
2016-10-05;106983.0;129.0;0.0;4327.0;1708.0;3551.0;-264.0;1870.0;95665.0
2016-10-06;108314.0;67.0;0.0;12871.0;1954.0;3030.0;-365.0;1852.0;88910.0
2016-10-07;112931.0;30.0;0.0;4251.0;1169.0;2465.0;-417.0;1877.0;103564.0
2016-10-08;95621.0;43.0;0.0;2645.0;1350.0;1876.0;-412.0;1900.0;88234.0
2016-10-09;89533.0;45.0;0.0;3466.0;1179.0;1123.0;-387.0;1868.0;82245.0
2016-10-10;114517.0;378.0;0.0;2033.0;1590.0;509.0;-126.0;1696.0;108425.0
2016-10-11;118016.0;488.0;0.0;6571.0;1633.0;651.0;-137.0;1601.0;107215.0
2016-10-12;122242.0;66.0;0.0;15508.0;1565.0;1316.0;-320.0;1667.0;102438.0
2016-10-13;124122.0;87.0;0.0;11223.0;1636.0;2024.0;-238.0;1696.0;107699.0
2016-10-14;125031.0;43.0;0.0;1387.0;1130.0;3145.0;-242.0;1667.0;117902.0
2016-10-15;108479.0;28.0;0.0;10283.0;1144.0;4128.0;-163.0;1699.0;91362.0
2016-10-16;94432.0;39.0;0.0;12932.0;1381.0;4625.0;-84.0;1639.0;73913.0
2016-10-17;114447.0;493.0;0.0;4081.0;1494.0;4767.0;-49.0;1587.0;102081.0
2016-10-18;122744.0;155.0;0.0;5518.0;1152.0;4946.0;-62.0;1546.0;109494.0
2016-10-19;128377.0;241.0;0.0;2797.0;1087.0;4700.0;-106.0;1552.0;118108.0
2016-10-20;128519.0;91.0;0.0;2531.0;1316.0;4414.0;-229.0;1488.0;118901.0
2016-10-21;126596.0;86.0;0.0;2194.0;1361.0;4065.0;-294.0;1534.0;117647.0
2016-10-22;112094.0;28.0;0.0;6737.0;1576.0;2897.0;-436.0;1508.0;99791.0
2016-10-23;112980.0;26.0;0.0;15283.0;735.0;1870.0;-517.0;1505.0;94076.0
2016-10-24;128189.0;999.0;0.0;1595.0;1161.0;1056.0;-223.0;1580.0;122025.0
2016-10-25;129583.0;425.0;0.0;404.0;1367.0;1514.0;-489.0;1500.0;124858.0
2016-10-26;131726.0;616.0;0.0;260.0;1071.0;1802.0;-472.0;1592.0;126855.0
2016-10-27;134051.0;725.0;0.0;266.0;905.0;2483.0;-487.0;1638.0;128518.0
2016-10-28;131882.0;882.0;0.0;4321.0;1311.0;3125.0;-406.0;1655.0;120997.0
2016-10-29;115610.0;912.0;0.0;8793.0;1408.0;3573.0;-345.0;1703.0;99563.0
2016-10-30;101199.0;998.0;0.0;6179.0;1505.0;3727.0;-261.0;1766.0;87277.0
2016-10-31;114134.0;1265.0;0.0;8750.0;1589.0;3857.0;-234.0;1742.0;97164.0
2016-11-01;103274.0;3965.0;0.0;1925.0;815.0;3915.0;-239.0;1696.0;91199.0
2016-11-02;128092.0;4585.0;0.0;3407.0;448.0;3971.0;-332.0;1528.0;114492.0
2016-11-03;141183.0;4945.0;0.0;3088.0;758.0;3825.0;-373.0;1520.0;127423.0
2016-11-04;142273.0;5566.0;0.0;4731.0;379.0;3410.0;-393.0;1613.0;126966.0
2016-11-05;123706.0;4589.0;0.0;5365.0;669.0;2922.0;-399.0;1703.0;108858.0
2016-11-06;123449.0;4636.0;0.0;4429.0;665.0;2214.0;-437.0;1722.0;110212.0
2016-11-07;151154.0;6891.0;0.0;10616.0;646.0;1231.0;-176.0;1692.0;130242.0
2016-11-08;158145.0;8161.0;0.0;5866.0;482.0;866.0;-197.0;1667.0;141302.0
2016-11-09;149711.0;7219.0;0.0;23431.0;605.0;1089.0;-347.0;1751.0;115951.0
2016-11-10;145271.0;5733.0;0.0;14318.0;451.0;1884.0;-504.0;1824.0;121560.0
2016-11-11;123318.0;5305.0;0.0;3936.0;685.0;2705.0;-399.0;1827.0;109259.0
2016-11-12;121108.0;5341.0;0.0;11373.0;313.0;3415.0;-302.0;1892.0;99075.0
2016-11-13;109580.0;5316.0;0.0;7768.0;631.0;4011.0;-149.0;1943.0;90060.0
2016-11-14;138188.0;5478.0;0.0;1374.0;575.0;4275.0;-50.0;1795.0;124741.0
2016-11-15;138337.0;5623.0;0.0;3568.0;338.0;4362.0;-49.0;1811.0;122684.0
2016-11-16;136481.0;5920.0;0.0;10259.0;326.0;4756.0;-48.0;1829.0;113441.0
2016-11-17;138410.0;5919.0;0.0;24311.0;410.0;4539.0;-94.0;1774.0;101560.0
2016-11-18;145835.0;6123.0;0.0;19050.0;594.0;4355.0;-225.0;1711.0;114219.0
2016-11-19;138254.0;6066.0;0.0;17824.0;472.0;4072.0;-268.0;1737.0;108354.0
2016-11-20;119377.0;5746.0;0.0;13894.0;412.0;2840.0;-366.0;1785.0;95059.0
2016-11-21;140617.0;6465.0;0.0;22640.0;439.0;2033.0;-260.0;1788.0;107511.0
2016-11-22;149236.0;6725.0;0.0;8338.0;646.0;1483.0;-273.0;1690.0;130631.0
2016-11-23;159152.0;6820.0;0.0;12838.0;358.0;1421.0;-232.0;1614.0;136329.0
2016-11-24;149091.0;6822.0;0.0;22309.0;322.0;1650.0;-288.0;1588.0;116692.0
2016-11-25;149816.0;7033.0;0.0;16322.0;298.0;2391.0;-533.0;1614.0;122693.0
2016-11-26;131055.0;6832.0;0.0;4196.0;414.0;2799.0;-424.0;1727.0;115514.0
2016-11-27;125237.0;6729.0;0.0;11498.0;513.0;3126.0;-398.0;1842.0;101935.0
2016-11-28;154664.0;7109.0;0.0;20226.0;748.0;3607.0;-197.0;1732.0;121436.0
2016-11-29;177153.0;7790.0;0.0;12525.0;761.0;3087.0;-127.0;1658.0;151464.0
2016-11-30;182055.0;12888.0;0.0;7325.0;616.0;3738.0;-330.0;1740.0;156079.0
2016-12-01;175099.0;10631.0;0.0;6805.0;927.0;3744.0;-327.0;1724.0;151594.0
2016-12-02;177498.0;9318.0;0.0;10912.0;430.0;4019.0;-356.0;1742.0;151437.0
2016-12-03;157219.0;9045.0;0.0;17561.0;420.0;3735.0;-352.0;1778.0;125033.0
2016-12-04;152881.0;8889.0;0.0;9529.0;585.0;3277.0;-393.0;1589.0;129409.0
2016-12-05;167951.0;9079.0;0.0;8011.0;529.0;2805.0;-395.0;1520.0;146407.0
2016-12-06;161256.0;9034.0;0.0;5593.0;378.0;1966.0;-221.0;1524.0;142985.0
2016-12-07;155614.0;9062.0;0.0;11258.0;410.0;1545.0;-240.0;1492.0;132080.0
2016-12-08;152540.0;9142.0;0.0;8010.0;505.0;1475.0;-295.0;1532.0;132170.0
2016-12-09;145509.0;9084.0;0.0;5586.0;549.0;1709.0;-320.0;1611.0;127290.0
2016-12-10;128092.0;9070.0;0.0;8638.0;324.0;2542.0;-395.0;1737.0;106178.0
2016-12-11;122566.0;9095.0;0.0;3046.0;238.0;3076.0;-361.0;1749.0;105720.0
2016-12-12;143055.0;9131.0;0.0;4636.0;112.0;3527.0;-188.0;1717.0;124115.0
2016-12-13;140164.0;9132.0;0.0;9800.0;346.0;3938.0;-134.0;1745.0;115346.0
2016-12-14;152073.0;9282.0;0.0;9090.0;303.0;4391.0;-47.0;1663.0;127401.0
2016-12-15;151329.0;9163.0;0.0;5969.0;205.0;4593.0;-49.0;1656.0;129787.0
2016-12-16;146842.0;9361.0;0.0;2944.0;546.0;4701.0;-54.0;1676.0;127673.0
2016-12-17;142488.0;9277.0;0.0;653.0;460.0;4678.0;-229.0;1678.0;125975.0
2016-12-18;139944.0;9307.0;0.0;725.0;359.0;4326.0;-230.0;1789.0;123670.0
2016-12-19;166732.0;9924.0;0.0;2875.0;104.0;3840.0;-338.0;1798.0;148530.0
2016-12-20;171489.0;9605.0;0.0;3965.0;167.0;2796.0;-422.0;1641.0;153733.0
2016-12-21;162779.0;9246.0;0.0;11212.0;107.0;1677.0;-252.0;1643.0;139139.0
2016-12-22;151882.0;9007.0;0.0;1114.0;464.0;1327.0;-266.0;1782.0;138457.0
2016-12-23;155844.0;9175.0;0.0;12980.0;171.0;1124.0;-252.0;1834.0;130811.0
2016-12-24;134052.0;8583.0;0.0;7155.0;457.0;1622.0;-507.0;1891.0;114864.0
2016-12-25;120072.0;8548.0;0.0;9895.0;142.0;1878.0;-485.0;1897.0;98196.0
2016-12-26;131321.0;8138.0;0.0;6544.0;559.0;2248.0;-485.0;1831.0;112485.0
2016-12-27;157942.0;8459.0;0.0;10833.0;654.0;2922.0;-430.0;1788.0;133721.0
2016-12-28;171360.0;8733.0;0.0;12517.0;523.0;3435.0;-396.0;1783.0;144771.0
2016-12-29;175898.0;10056.0;0.0;3169.0;817.0;3760.0;-387.0;1761.0;156735.0
2016-12-30;182643.0;9262.0;0.0;832.0;437.0;4126.0;-468.0;1747.0;166707.0
2016-12-31;178849.0;8848.0;0.0;599.0;268.0;4244.0;-304.0;1747.0;163454.0
2017-01-01;160039.0;8865.0;0.0;4607.0;151.0;4240.0;-285.0;1889.0;140569.0
2017-01-02;170515.0;9190.0;0.0;6009.0;174.0;4171.0;-371.0;1873.0;149466.0
2017-01-03;191235.0;9580.0;0.0;2728.0;555.0;3895.0;-354.0;1882.0;172952.0
2017-01-04;197330.0;9527.0;0.0;3965.0;155.0;3394.0;-341.0;1873.0;178757.0
2017-01-05;182355.0;9484.0;0.0;1931.0;488.0;2912.0;-446.0;1851.0;166138.0
2017-01-06;194243.0;9574.0;0.0;3516.0;632.0;2066.0;-279.0;1808.0;176924.0
2017-01-07;176475.0;9599.0;0.0;1582.0;283.0;2219.0;-535.0;1797.0;161536.0
2017-01-08;146986.0;9502.0;0.0;1687.0;191.0;2409.0;-537.0;1799.0;131935.0
2017-01-09;166582.0;9424.0;0.0;10359.0;179.0;2627.0;-421.0;1786.0;142621.0
2017-01-10;165606.0;10628.0;0.0;8595.0;234.0;2979.0;-271.0;1787.0;141649.0
2017-01-11;158247.0;9441.0;0.0;12187.0;239.0;3516.0;-130.0;1798.0;131193.0
2017-01-12;165873.0;9242.0;0.0;17613.0;104.0;4044.0;-89.0;1748.0;133219.0
2017-01-13;177307.0;9372.0;0.0;20709.0;614.0;4286.0;-132.0;1847.0;140611.0
2017-01-14;160603.0;9556.0;0.0;10757.0;600.0;4564.0;-162.0;1891.0;133392.0
2017-01-15;146565.0;10500.0;0.0;13526.0;134.0;4840.0;-226.0;1926.0;115868.0
2017-01-16;159103.0;9958.0;0.0;9670.0;130.0;4630.0;-264.0;1844.0;133146.0
2017-01-17;169106.0;10010.0;0.0;3171.0;939.0;4021.0;-112.0;1771.0;149313.0
2017-01-18;190011.0;11986.0;0.0;14746.0;1030.0;3110.0;-145.0;1856.0;157430.0
