;ff;ff;ff;ff;precip;precip;precip;precip;hu;hu;hu;hu;t;t;t;t
;min;mean;max;sum;min;mean;max;sum;min;mean;max;sum;min;mean;max;sum
datetime;;;;;;;;;;;;;;;;
2018-04-04;1.7;7.387860962566845;19.5;69076.5;0.0;0.022314933675652546;3.2;208.6;55.0;82.05732620320856;98.0;767236.0;277.95;282.99694117647056;288.85;2646021.4
2018-04-05;0.0;3.779278990158322;14.4;35328.7;0.0;0.00032078699743370403;0.6;3.0;42.0;71.81280735514218;97.0;671737.0;274.75;282.1536027367971;288.25;2639264.8
2018-04-06;0.0;4.094844919786096;16.9;38286.8;0.0;0.0004348771472059143;0.4;4.0;20.0;73.4025;99.0;675303.0;277.05;284.77395912599195;293.85;2619635.65
2018-04-07;0.0;2.4022331445667273;11.3;22482.5;0.0;0.008520671126219981;2.2;77.7;57.0;86.4349161092225;100.0;788200.0;277.45;283.7125836166246;288.25;2587175.05
2018-04-08;0.0;2.7888223979482794;7.3;26097.8;0.0;0.010036196117143797;0.6;91.5;49.0;90.26705417854792;100.0;823055.0;276.85;282.5893507348103;289.75;2576649.7
2018-04-09;0.0;2.7901735962280325;8.4;26037.9;0.0;0.012911030462993512;1.4;117.4;70.0;92.86111722014515;100.0;844479.0;277.85;283.36076533978445;289.05;2576882.8
2018-04-10;0.0;2.7036811128945963;10.5;25265.9;0.0;0.01002415458937198;1.8;91.3;49.0;87.68284114611922;100.0;798703.0;278.55;282.7925952354814;288.45;2575957.75
2018-04-11;0.0;2.418970956162297;7.7;22237.6;0.0;0.0013178467723922271;1.8;11.8;48.0;86.14760682807096;100.0;772141.0;275.65;283.344164900145;291.05;2539613.75
2018-04-12;0.0;2.2932321180369932;9.7;21448.6;0.0;0.005641532213807485;4.3;51.4;42.0;85.78867676102699;100.0;781878.0;276.95;284.1081632653061;293.05;2589361.8
2018-04-13;0.0;2.1266796494644598;6.7;19656.9;0.0;0.006355555555555556;5.0;57.2;41.0;85.83572142619127;100.0;772779.0;277.75;283.9635066089082;293.05;2556523.45
2018-04-14;0.0;2.6752171081198437;10.9;24644.1;0.0;0.0042474916387959865;4.8;38.1;42.0;84.39010254123941;100.0;757148.0;277.35;284.70140436914846;293.25;2554341.0
2018-04-15;0.0;5.67301282051282;15.3;53099.4;0.0;0.0158021712907117;2.5;144.1;53.0;84.46875;100.0;770355.0;279.95;284.4797807017544;290.45;2594455.6
2018-04-16;0.0;4.852286813421671;15.0;45407.7;0.0;0.00026321561745996935;0.4;2.4000000000000004;44.0;77.50767712217592;100.0;706715.0;277.45;284.09146742706736;289.55;2590346.0
2018-04-17;0.0;5.997132769872686;16.9;56055.2;0.0;4.391743522178305e-05;0.2;0.4;43.0;76.1159420289855;98.0;693264.0;278.75;286.75152613087397;295.35;2611732.9
2018-04-18;0.0;3.9742301112061593;13.4;37167.0;0.0;0.0001536604104928109;0.2;1.4000000000000001;19.0;64.18669739874876;100.0;584805.0;277.05;289.9339315113599;300.05;2641588.05
2018-04-19;0.0;2.2329109846451196;8.4;20795.1;0.0;0.00019847833278200462;0.2;1.8;32.0;74.70229175848391;100.0;677998.0;279.25;288.49756500661084;300.25;2618403.9
2018-04-20;0.0;2.323760153911928;8.4;21741.1;0.0;0.00024133391838525672;0.2;2.2;25.0;72.66981132075472;100.0;662458.0;279.35;289.37076568670466;300.75;2637903.9
2018-04-21;0.0;2.8265177426250534;9.0;26444.9;0.0;0.0015909589642308535;4.8;14.5;27.0;69.1098069328653;100.0;630005.0;281.65;291.2096094778411;301.45;2654666.8
2018-04-22;0.0;3.0644582175678563;9.7;28677.2;0.0;0.0005704256252742431;0.6;5.2;32.0;80.28803334430185;100.0;731986.0;279.45;286.9952890205111;296.55;2616536.05
2018-04-23;0.0;2.840286692340608;9.7;26551.0;0.0;0.00010979358805445762;0.2;1.0;48.0;76.00417124039517;100.0;692398.0;278.45;284.6968715697036;291.75;2593588.5
2018-04-24;0.0;4.136784188034189;11.8;38720.3;0.0;0.0022587719298245617;0.2;20.6;46.0;80.9609649122807;100.0;738364.0;275.75;285.22848684210527;294.65;2601283.8
2018-04-25;0.0;5.052623143498237;13.2;47287.5;0.0;0.003772343458712578;0.8;34.4;39.0;78.14190152428995;100.0;712576.0;278.05;284.6264447856124;291.15;2595508.55
2018-04-26;0.0;3.1929892059420752;11.9;29876.8;0.0;0.000767796424262367;0.6;7.0;36.0;73.79412087309422;100.0;672781.0;275.05;283.4737249095097;290.25;2584429.95
2018-04-27;0.0;6.727292156443685;20.4;62954.0;0.0;0.015191400680048261;2.4;138.5;51.0;84.2169335380566;100.0;767890.0;275.65;283.48045624040356;288.45;2584774.8
2018-04-28;0.0;3.0208996687680307;10.4;28272.6;0.0;0.000548305735277991;0.6;5.0;43.0;78.94264722008992;99.0;719878.0;277.35;283.2918795920605;290.15;2583338.65
2018-04-29;0.0;5.400502244069246;13.7;50537.9;0.0;0.022743721899331066;1.1;207.4;54.0;85.82750301568154;100.0;782661.0;277.45;281.8223873231714;288.35;2569938.35
2018-04-30;0.0;5.146093833493641;12.9;48152.0;0.0;0.006788769466988375;0.4;61.900000000000006;31.0;71.67185786356657;99.0;653504.0;274.85;281.5444395700812;287.65;2567122.2
2018-05-01;0.0;4.40982905982906;16.4;41276.0;0.0;0.005263157894736842;0.6;48.0;36.0;73.06973684210526;100.0;666396.0;273.75;282.0941447368421;289.35;2572698.6
2018-05-02;0.0;5.622327917913639;16.8;52602.5;0.0;0.030444322545255073;2.2;277.5;47.0;84.99506362439666;100.0;774815.0;276.05;283.09803641948224;288.35;2580721.7
2018-05-03;0.0;3.100388265746333;12.0;28746.8;0.0;0.00017716753404938546;0.2;1.6;42.0;77.0902447126564;100.0;696202.0;273.55;283.1312534603034;290.45;2556958.35
2018-05-04;0.0;2.6154301075268815;8.7;24323.5;0.0;0.00024285241196600067;0.2;2.2;40.0;79.8309050772627;100.0;723268.0;274.45;284.1898123620309;292.85;2574759.7
2018-05-05;0.0;3.4442094017094016;9.2;32237.8;0.0;0.00035087719298245617;0.2;3.2;31.0;73.65844298245614;100.0;671765.0;277.35;286.44741228070177;296.65;2612400.4
2018-05-06;0.0;2.601068376068376;8.7;24346.0;0.0;0.00017543859649122808;0.2;1.6;35.0;72.66853070175439;100.0;662737.0;277.95;289.17585526315787;301.15;2637283.8
2018-05-07;0.0;2.287636247061338;9.7;21407.7;0.0;4.3869269576661554e-05;0.2;0.4;25.0;73.84579951743804;100.0;673326.0;282.05;291.01482781311694;302.25;2653473.2
2018-05-08;0.0;4.109616412009831;15.0;38461.9;0.0;4.385964912280702e-05;0.2;0.4;35.0;83.29254385964913;100.0;759628.0;279.05;286.39950657894735;297.15;2611963.5
2018-05-09;0.0;3.506574053817545;15.5;32057.1;0.0;0.0027187956409392205;1.2;24.200000000000003;41.0;78.29397888115031;100.0;696973.0;277.35;284.7395192091665;292.65;2534751.2
2018-05-10;0.0;3.5624547151169175;11.9;32450.4;0.0;0.0003833577629947007;0.4;3.4000000000000004;33.0;70.53771563874169;100.0;625599.0;276.35;284.18562972150187;291.15;2520442.35
2018-05-11;0.0;4.028140866371395;11.9;37288.5;0.0;0.01050299135829825;1.6;94.80000000000001;41.0;80.5175584358037;100.0;726832.0;276.35;284.5022432701894;293.75;2568201.75
2018-05-12;0.0;2.6516773504273505;9.7;24819.7;0.0;0.019690314078629475;3.9;179.3;48.0;84.16611842105263;100.0;767595.0;276.65;282.6704714912281;287.95;2577954.7
2018-05-13;0.0;2.941365676426587;11.7;27525.3;0.0;0.005406294549840992;2.5;49.300000000000004;44.0;79.7228862813905;100.0;726993.0;275.15;282.559869503235;289.55;2576663.45
2018-05-14;0.0;4.111898896861947;10.9;38392.8;0.0;0.00035180299032541777;0.2;3.2;32.0;74.9471254259646;100.0;681794.0;274.75;284.5943003187864;292.15;2588954.35
2018-05-15;0.0;4.278491978609626;11.4;40003.9;0.0;0.00028508771929824564;0.8;2.6;36.0;80.32423245614035;100.0;732557.0;279.95;286.1480921052632;295.15;2609670.6
2018-05-16;0.0;4.8250667806389576;18.2;45157.8;0.0;0.0004606273305549463;1.0;4.2;39.0;79.39265350877193;100.0;724061.0;280.45;287.284649122807;296.85;2620036.0
2018-05-17;0.0;5.275802310654685;13.8;49318.2;0.0;0.000614709110867179;0.6;5.6000000000000005;39.0;74.1536772777168;96.0;675540.0;280.15;286.5151042810099;297.05;2610152.6
2018-05-18;0.0;3.876642803718346;11.6;36281.5;0.0;2.19514872132587e-05;0.2;0.2;18.0;67.65496819477956;100.0;616878.0;277.25;285.7952621188857;296.15;2605881.2
2018-05-19;0.0;3.442467948717949;9.7;32221.5;0.0;0.00024125452352231607;0.2;2.2;24.0;70.58059210526316;100.0;643695.0;274.95;286.1037061403509;296.15;2609265.8
2018-05-20;0.0;2.85625;9.6;26734.5;0.0;0.0002851189823445553;0.2;2.6;22.0;72.20855263157895;100.0;658542.0;275.85;287.1297039473684;298.55;2618622.9
2018-05-21;0.0;3.0791987179487177;12.1;28821.3;0.0;0.0005263157894736843;0.2;4.800000000000001;30.0;75.22686403508771;100.0;686069.0;278.85;288.5314912280702;299.85;2631407.2
2018-05-22;0.0;2.9889731808953948;8.8;27973.8;0.0;0.00043878894251864854;0.2;4.0;34.0;73.99298014697817;100.0;674594.0;280.25;288.592119118131;298.15;2631094.35
2018-05-23;0.0;3.835570039534138;11.7;35897.1;0.0;0.002566070841100998;7.7;23.400000000000002;28.0;73.15736374602479;100.0;667122.0;280.05;288.8441002302884;298.95;2633969.35
2018-05-24;0.0;3.1407768029103362;9.5;29353.7;0.0;0.0009764125068568295;1.3;8.9;43.0;83.34781178019085;100.0;759882.0;282.15;288.1803718328398;299.85;2627340.45
2018-05-25;0.0;3.271678471775059;9.1;30485.5;0.0;0.008700926334362594;7.4;78.9;47.0;85.02765840220385;100.0;771626.0;283.35;288.5831460055096;297.65;2618892.05
2018-05-26;0.0;2.9485324158692614;11.4;27424.3;0.0;0.02472381794078657;10.1;223.8;50.0;91.74459161147902;100.0;831206.0;284.15;288.73707505518763;299.25;2615957.9
2018-05-27;0.0;2.872055178359737;7.7;26649.8;0.0;0.0025896414342629482;2.0;23.400000000000002;47.0;84.25298672566372;100.0;761647.0;285.05;290.51945796460177;298.95;2626295.9
2018-05-28;0.0;2.558394239036973;8.9;23803.3;0.0;0.009776598097765982;11.2;88.4;40.0;86.09092915471199;100.0;780156.0;282.95;290.16016331935555;302.75;2629431.4
2018-05-29;0.0;3.036457659987072;11.6;28184.4;0.0;0.033761061946902655;4.7;305.2;54.0;90.17398517863069;100.0;815263.0;285.45;290.0928713637872;298.55;2622729.65
2018-05-30;0.0;2.7253841088674275;9.3;24833.7;0.0;0.012264682673881186;4.3;108.8;57.0;89.84738503155997;100.0;797126.0;285.55;290.21789900811547;296.15;2574813.2
2018-05-31;0.0;3.2573229554922167;8.9;29713.3;0.0;0.016494032875478497;5.8;146.5;64.0;90.96262103129926;100.0;807930.0;284.35;289.4091308263904;294.85;2570531.9
2018-06-01;0.0;2.887538427755819;8.6;26299.7;0.0;0.0002930898433096607;0.6;2.6;15.0;81.19017021756285;100.0;720238.0;283.35;289.4089966178128;296.75;2567057.8
2018-06-02;0.0;2.2068524590163934;8.7;20192.7;0.0;0.0007407407407407408;0.6;6.6000000000000005;42.0;78.84803591470258;100.0;702536.0;281.95;289.9370707070707;299.75;2583339.3
2018-06-03;0.0;3.172433023510115;10.6;29011.9;0.0;0.08842853917362836;12.6;783.3000000000001;43.0;84.19573273441887;100.0;749763.0;285.45;291.00501403705783;303.15;2591399.65
2018-06-04;0.0;2.9217727674624228;10.3;26436.2;0.0;0.05452438883095818;3.5;470.6;64.0;94.62549665115223;100.0;833556.0;285.85;289.16456464978995;296.95;2547250.65
2018-06-05;0.0;3.6130018699813005;13.8;32845.8;0.0;0.0026576161988034978;1.0;23.1;77.0;94.49452039317592;100.0;836371.0;284.65;288.33725567732455;294.05;2552073.05
2018-06-06;0.0;3.347558711086838;8.9;30646.9;0.0;0.004625127219269479;0.8;40.900000000000006;55.0;91.14638250140213;100.0;812570.0;284.05;287.1494391475042;295.05;2559937.25
2018-06-07;0.0;1.8197217048318175;6.4;16608.6;0.0;0.0017580383992597734;1.2;15.200000000000001;52.0;88.58748734105997;100.0;787277.0;284.45;289.2287667379318;295.45;2570376.05
2018-06-08;0.0;2.22078431372549;7.1;20386.8;0.0;0.006563972870444879;3.3;57.1;46.0;84.85516161503188;100.0;758690.0;283.25;290.9607929761772;301.25;2601480.45
2018-06-09;0.0;3.27900371422329;11.5;30016.0;0.0;0.05231000231000231;10.2;452.9;60.0;90.51127819548873;100.0;806546.0;286.25;290.9851251262485;298.35;2592968.45
2018-06-10;0.0;2.1865122914837576;7.7;19923.5;0.0;0.013491055972302367;5.8;116.9;60.0;93.84873666479506;100.0;835723.0;286.05;290.17286355979786;299.55;2583989.35
2018-06-11;0.0;3.7394135734680427;14.3;34051.1;0.0;0.031189488243430156;6.7;270.6;65.0;91.75165377284449;100.0;818333.0;285.15;289.20278618679225;295.15;2579399.65
2018-06-12;0.0;4.083240589198036;15.2;37422.9;0.0;0.012263187748156552;2.4;108.10000000000001;44.0;82.19657449904847;100.0;734262.0;283.75;289.4649669763797;297.65;2585790.55
2018-06-13;0.0;2.6239746945898776;12.1;24056.6;0.0;0.00033605914640976814;0.8;3.0;49.0;82.09195788530467;100.0;732917.0;282.05;288.8655465949821;296.35;2578991.6
2018-06-14;0.0;4.002007637752318;10.6;36678.4;0.0;0.003473778574630211;0.4;31.0;58.0;84.8664276109368;100.0;757348.0;282.45;288.51277454056475;295.75;2574688.0
2018-06-15;0.0;2.625057395867498;10.8;24011.4;0.0;0.0001796541657309679;0.2;1.6;47.0;76.66640467100831;100.0;682791.0;280.95;287.7917022232203;293.85;2563072.9
2018-06-16;0.0;3.359320557491289;10.3;30852.0;0.0;0.002146930560214693;0.8;19.2;52.0;81.04349284436493;100.0;724853.0;282.25;287.60336538461536;294.15;2572324.5
2018-06-17;0.0;4.203359144944923;10.6;38540.6;0.0;0.0035614290514055327;0.4;31.8;54.0;83.85127113898533;100.0;748708.0;283.85;288.43361518647106;294.55;2575423.75
2018-06-18;0.0;3.333602708310582;10.6;30525.8;0.0;0.0017931189061974671;1.2;16.0;53.0;86.45237561631555;100.0;771501.0;285.55;289.96464589870016;297.95;2587644.5
2018-06-19;0.0;1.906622807017544;7.6;17388.4;0.0;0.0006971775553806364;0.2;6.2;55.0;86.8973465257477;100.0;772865.0;285.05;290.76242410613895;298.45;2586041.0
2018-06-20;0.0;2.622435617634221;12.1;24032.0;0.0;0.001120699316373417;0.8;10.0;41.0;83.73072613177948;100.0;747213.0;284.65;291.7466831017481;302.25;2603547.4
2018-06-21;0.0;5.578241446938331;13.4;51197.1;0.0;8.951549737048227e-05;0.2;0.8;37.0;70.88620342396777;100.0;633510.0;280.75;288.30701018238784;295.35;2576599.75
2018-06-22;0.0;3.9386962703707753;10.5;36011.5;0.0;0.00022469385462307607;0.2;2.0;31.0;66.57369130532464;100.0;592639.0;278.35;288.1635025836891;296.75;2565231.5
2018-06-23;0.0;3.596779493920473;10.1;32835.0;0.0;0.00020249746878164024;0.2;1.8;21.0;61.384407694903814;100.0;545646.0;278.65;289.9970919113511;299.35;2577784.15
2018-06-24;0.0;3.2877287169935356;10.8;30007.1;0.0;6.743846240305722e-05;0.2;0.6000000000000001;30.0;61.49713386534787;100.0;547140.0;280.75;291.1634427335057;299.95;2590481.15
2018-06-25;0.0;3.9918298151591385;12.5;36497.3;0.0;4.492867572728294e-05;0.2;0.4;33.0;65.383690890711;100.0;582111.0;282.45;292.3799674267101;302.45;2603058.85
2018-06-26;0.0;3.912072544520922;13.3;35807.2;0.0;0.0;0.0;0.0;33.0;63.57376865253001;100.0;566633.0;284.55;294.23543700213173;304.15;2622520.45
2018-06-27;0.0;3.712401596031489;11.2;34425.1;0.0;6.645254180972424e-05;0.2;0.6000000000000001;26.0;65.50725119008081;100.0;591727.0;285.05;294.5179287058563;305.25;2660380.45
2018-06-28;0.0;4.681794871794872;12.9;43821.6;0.0;0.00015350877192982457;0.2;1.4000000000000001;30.0;70.54078947368421;100.0;643332.0;285.45;293.55412280701756;304.25;2677213.6
2018-06-29;0.0;4.724767504008551;11.6;44200.2;0.0;2.1941854086670324e-05;0.2;0.2;30.0;65.67164015359297;100.0;598597.0;285.55;294.14187054306086;304.05;2681103.15
2018-06-30;0.0;3.694752591642621;11.2;34571.8;0.0;0.001141602634467618;1.8;10.4;34.0;70.68104015799868;100.0;644187.0;286.65;294.6921768707483;305.85;2685824.5
2018-07-01;0.0;2.38750941366326;10.4;22191.9;0.0;0.0284070796460177;15.8;256.8;43.0;78.81538631103274;100.0;715092.0;287.45;295.13238536155205;304.75;2677441.0
2018-07-02;0.0;1.859133426513278;8.8;17291.8;0.0;0.04658789752650177;10.9;421.90000000000003;60.0;89.55265189105745;100.0;812153.0;287.55;292.3211875620245;299.65;2651060.85
2018-07-03;0.0;3.2648526564852656;8.9;30356.6;0.0;0.031405870668726556;3.3;284.6;50.0;88.9713214206927;100.0;806614.0;287.35;291.7565078314582;299.05;2645064.5
2018-07-04;0.0;3.3558408215661104;9.5;31370.4;0.0;0.0028210757409440177;1.8;25.7;14.0;80.7477507131885;100.0;735935.0;286.65;292.4643954355936;299.95;2665520.5
2018-07-05;0.0;2.6547545191999142;10.7;24819.3;0.0;0.0038748627881448963;1.4;35.300000000000004;47.0;86.08262921101723;100.0;784471.0;285.15;291.26776582903545;299.45;2654323.15
2018-07-06;0.0;2.8657430191505293;8.4;26786.1;0.0;0.0012723483602062081;3.5;11.6;44.0;83.96193923439728;100.0;765481.0;285.85;291.4949489963804;301.05;2657559.45
2018-07-07;0.0;2.4365152324959913;7.1;22793.6;0.0;0.0004606778545574202;0.2;4.2;33.0;75.61401776900296;100.0;689373.0;284.25;293.7249808050894;304.45;2677890.65
2018-07-08;0.0;3.236302395209581;10.4;30265.9;0.0;2.19514872132587e-05;0.2;0.2;32.0;65.00790166812993;100.0;592352.0;285.95;295.32827041264267;304.05;2691031.2
2018-07-09;0.0;3.114597602739726;9.7;29102.8;0.0;0.0002635335456242451;1.0;2.4;24.0;64.31375562630366;100.0;585834.0;285.55;295.0419209659714;303.55;2687831.9
2018-07-10;0.0;2.957565719170763;10.9;27676.9;0.0;0.0003399495558723544;1.3;3.1;39.0;68.982234894177;100.0;629049.0;284.75;293.4815166136638;302.55;2676257.95
2018-07-11;0.0;3.6285149572649575;9.1;33962.9;0.0;6.578947368421054e-05;0.2;0.6000000000000001;42.0;70.28815789473684;100.0;641028.0;282.55;291.2392543859649;298.95;2656102.0
2018-07-12;0.0;2.9887167432417994;8.8;27971.4;0.0;0.00035091567057791425;0.2;3.2;40.0;72.50257703695581;100.0;661151.0;282.95;291.78006908652264;299.85;2660742.45
2018-07-13;0.0;2.6844287699048843;7.9;25118.2;0.0;0.00035095415661329243;0.2;3.2;36.0;73.79927607765713;100.0;672828.0;282.75;292.11668860370736;302.45;2663227.85
2018-07-14;0.0;2.9283561351004703;8.6;27397.7;0.0;0.0004827207899067472;0.2;4.4;33.0;71.14150943396227;100.0;648526.0;282.65;292.6614633611233;303.45;2667901.9
2018-07-15;0.0;2.4270007479431563;8.0;22714.3;0.0;0.00028527540048277377;0.2;2.6;26.0;65.64096940453997;100.0;598580.0;282.15;293.297746463428;304.35;2674582.15
2018-07-16;0.0;3.071284904247352;10.1;28707.3;0.0;0.0001537785588752197;0.2;1.4000000000000001;30.0;72.8497693828245;100.0;663370.0;283.95;292.3167252361081;302.65;2661836.1
2018-07-17;0.0;2.6249625988459075;8.4;24564.4;0.0;0.0002193222941111964;0.2;2.0;34.0;71.50257703695581;100.0;652032.0;283.25;291.07144972036406;299.55;2654280.55
2018-07-18;0.0;2.8755619781631343;10.1;26863.5;0.0;0.00024173167783760028;0.4;2.2;32.0;70.89895661724327;100.0;645535.0;281.75;291.17602965403626;301.95;2651157.75
2018-07-19;0.0;3.3241559829059826;10.2;31114.1;0.0;0.00015362668715022498;0.2;1.4000000000000001;40.0;71.50389382472305;100.0;651901.0;283.45;291.49261270154653;301.05;2657538.15
2018-07-20;0.0;3.7242783835792177;13.4;34836.9;0.0;0.0006803467573795677;0.4;6.2;42.0;74.41101601931095;100.0;678182.0;283.35;290.63865481676544;300.15;2648880.7
2018-07-21;0.0;1.9838178708849934;7.3;18560.6;0.0;0.027438288535381238;4.1;250.1;43.0;84.76766125493637;100.0;772742.0;283.95;291.2654892496709;298.45;2655176.2
2018-07-22;0.0;2.0435414884516683;6.8;19111.2;0.0;0.000570801317233809;0.2;5.2;39.0;78.81450993304796;100.0;718079.0;283.85;292.4146361540994;301.95;2664189.75
2018-07-23;0.0;1.9170851586707982;6.1;17942.0;0.0;0.0003947801294001535;0.2;3.6;31.0;74.99627152100011;100.0;683891.0;283.85;293.3524125452352;304.25;2675080.65
2018-07-24;0.0;2.802949663353639;12.4;26227.2;0.0;0.0003509926510913678;0.2;3.2;31.0;77.16999341960957;100.0;703636.0;286.15;293.2600350954157;304.85;2673945.0
2018-07-25;0.0;3.16017736937707;7.6;29576.1;0.0;0.00035091567057791425;0.2;3.2;29.0;72.11130606426143;100.0;657583.0;286.15;293.12961399276236;304.95;2673048.95
2018-07-26;0.0;2.3891157917245804;8.4;22345.4;0.0;0.008545694200351494;6.3;77.8;35.0;73.00800877674163;100.0;665468.0;284.85;293.47315119596226;305.55;2674714.3
2018-07-27;0.0;3.3188374826370337;13.9;31061.0;0.0;0.01652221612726275;3.4;150.6;44.0;84.25452352231605;100.0;768317.0;285.45;292.25769821252334;300.25;2665097.95
2018-07-28;0.0;5.302062186130997;17.3;49622.0;0.0;0.00791753481741419;3.7;72.2;36.0;71.92915889900209;100.0;655922.0;283.95;290.4515462221735;298.35;2648627.65
2018-07-29;1.6;6.803147153598282;16.6;63337.3;0.0;0.05748792270531401;1.2;523.6;64.0;91.78787878787878;100.0;836004.0;287.05;291.29433465085634;296.65;2653108.8
2018-07-30;0.5;4.656430107526882;11.4;43304.8;0.0;0.007182805132141683;8.2;65.5;44.0;82.14650729246628;100.0;749094.0;287.15;292.2118050224806;299.15;2664679.45
2018-07-31;0.0;3.1574331550802137;10.8;29522.0;0.0;0.0021605615266505813;1.8;19.7;14.0;76.26993528572996;100.0;695353.0;284.65;290.9576349275998;299.25;2652369.8
2018-08-01;0.0;2.2918222030423996;8.1;21242.9;0.0;0.000132890365448505;0.2;1.2000000000000002;35.0;73.9703211517165;100.0;667952.0;282.45;290.5733333333334;300.75;2623877.2
2018-08-02;0.0;2.852108108108108;9.3;26382.0;0.0;0.00019975585395627568;0.2;1.8;31.0;71.87171235157031;100.0;647636.0;282.05;292.5478803684386;305.15;2636148.95
2018-08-03;0.0;2.9829181876744686;9.4;27782.9;0.0;0.00022040996253030638;0.2;2.0;26.0;70.77187568878114;100.0;642184.0;284.25;294.64960326206744;308.85;2673650.5
2018-08-04;0.0;3.356899141630901;8.9;31286.3;0.0;0.00024223739264479192;0.2;2.2;35.0;82.34695001101079;100.0;747875.0;287.75;293.6362034794098;305.35;2666804.0
2018-08-05;0.0;2.718175018698579;8.3;25439.4;0.0;0.0004824561403508772;0.2;4.4;27.0;71.96787280701754;100.0;656347.0;285.85;294.9626206140351;306.75;2690059.1
2018-08-06;0.0;2.338604551768351;7.3;21887.0;0.0;0.00019739006470007676;0.2;1.8;23.0;70.29312424607961;100.0;641003.0;284.95;294.9586522645027;308.05;2689727.95
2018-08-07;0.0;3.293786823781468;11.2;30747.5;0.0;0.007543647743494016;8.0;68.7;47.0;84.15626028750137;100.0;766916.0;285.95;291.38123011083064;303.15;2655357.15
2018-08-08;0.0;2.617676605749706;8.4;24493.6;0.0;0.004168037731709992;0.8;38.0;32.0;74.40254469672041;100.0;678328.0;284.55;290.59878797850166;300.35;2649389.15
2018-08-09;0.0;3.5980201198630137;13.1;33619.9;0.0;0.022453906935908693;3.7;204.60000000000002;36.0;78.77063213345039;100.0;717758.0;282.75;288.93224319578576;295.65;2632750.6
2018-08-10;0.0;4.0154520196623205;11.4;37576.6;0.0;0.0023689405571397236;1.4;21.6;44.0;78.79021822568264;100.0;718488.0;280.15;289.2231659173155;296.55;2637426.05
2018-08-11;0.0;3.3758230012825994;12.0;31584.2;0.0;0.00013163668275559457;0.2;1.2000000000000002;39.0;77.58380868802107;100.0;707254.0;282.55;291.16579640193066;299.65;2654267.4
2018-08-12;0.0;3.7043427104503155;12.4;34631.9;0.0;0.040585590525276896;3.7;370.1;43.0;89.17721241364184;100.0;813207.0;283.35;290.5841046167343;297.65;2649836.45
2018-08-13;0.0;3.498053059477963;11.6;32699.8;0.0;0.003936835179295975;1.9;35.9;55.0;84.81807215703476;100.0;773456.0;285.25;291.1093815111306;298.15;2654626.45
2018-08-14;0.0;2.973973920478837;10.7;27824.5;0.0;0.0009653356735410269;0.8;8.8;48.0;86.18012286090391;100.0;785618.0;283.05;291.2784335234752;299.75;2655294.2
2018-08-15;0.0;2.3327099807651206;7.2;21829.5;0.0;0.0009873834339001646;0.2;9.0;47.0;84.75126124150033;100.0;772762.0;269.65;291.56164729107263;299.25;2658459.1
2018-08-16;0.0;3.1401647234998395;10.1;29357.4;0.0;0.00679973678438254;1.2;62.0;50.0;87.38260774207698;100.0;796842.0;265.15;289.43986731001206;299.25;2639402.15
2018-08-17;0.0;2.909083137422526;9.4;27223.2;0.0;0.0006141697740732618;0.2;5.6000000000000005;42.0;77.85770707624795;100.0;709673.0;280.25;288.76441421676174;297.45;2632376.4
2018-08-18;0.0;2.3726787049898497;7.5;22205.9;0.0;0.0002851189823445553;0.2;2.6;41.0;80.92093431297292;100.0;737918.0;280.35;289.34535036736486;298.75;2638540.25
2018-08-19;0.0;2.942107513091803;10.6;27529.3;0.0;0.000811670505648788;0.2;7.4;36.0;85.94855763957442;100.0;783593.0;282.15;291.402626960623;301.95;2656717.75
2018-08-20;0.0;2.352212011113486;6.8;22012.0;0.0;0.0007457775828032464;0.2;6.800000000000001;51.0;88.84382540030708;100.0;810078.0;289.35;293.25777582803244;302.05;2673924.4
2018-08-21;0.0;1.8613083109919573;6.3;17356.7;0.0;0.002490400438837082;5.3;22.700000000000003;49.0;85.99253976961053;100.0;783822.0;287.35;292.70419637959407;301.95;2667998.75
2018-08-22;0.0;2.219749919846105;7.6;20770.2;0.0;0.0004606778545574202;0.8;4.2;44.0;85.38977846018864;100.0;778584.0;285.65;292.0986729545953;303.05;2663355.7
2018-08-23;0.0;3.331853199229617;12.1;31139.5;0.0;0.008918176825919824;2.2;81.2;56.0;86.82253459257632;100.0;790606.0;284.35;290.5869536569295;297.95;2646084.8
2018-08-24;0.0;3.9786065398589447;12.6;37231.8;0.0;0.0011406010089932003;1.4;10.4;42.0;74.35632814213643;100.0;677981.0;282.65;288.55686554068876;295.65;2631061.5
2018-08-25;0.0;2.518689891002351;11.0;23569.9;0.0;0.003608247422680412;2.3;32.9;34.0;72.98311033121298;100.0;665460.0;279.85;288.09369379249836;295.35;2626838.3
2018-08-26;0.0;4.97327632282202;12.8;46525.0;0.0;0.013802940531051132;0.4;125.80000000000001;44.0;87.71480502313285;100.0;796275.0;277.75;288.81459681843114;296.85;2632545.05
2018-08-27;0.0;2.878419420382847;9.8;26916.1;0.0;0.0011627906976744188;0.4;10.600000000000001;41.0;80.16502599269992;100.0;724772.0;282.15;289.8412342292924;298.55;2641902.85
2018-08-28;0.0;2.481215233204964;10.2;23194.4;0.0;0.0015611257695690415;1.0;14.200000000000001;35.0;79.39135206321335;100.0;723414.0;279.15;289.61797629499563;302.55;2638999.0
